COUNTY,PREC_y,PREC_x
Union,"UNION, CHOESTOE","UNION, CHOESTOE"
Union,"UNION, COOSA","UNION, COOSA"
Union,"UNION, DOOLEY","UNION, DOOLEY"
Union,"UNION, GUMLOG","UNION, GUMLOG"
Union,"UNION, IVY LOG","UNION, IVY LOG"
Union,"UNION, JONES CREEK","UNION, JONES CREEK"
Union,"UNION, OWLTOWN","UNION, OWLTOWN"
Union,"UNION, PAT COLWELL","UNION, PAT COLWELL"
Union,"UNION, SUCHES","UNION, SUCHES"
Union,"UNION, TRACKROCK","UNION, TRACKROCK"
Upson,"UPSON, REDBONE","UPSON, REDBONE"
Upson,"UPSON, SALEM","UPSON, SALEM"
Upson,"UPSON, TOWN","UPSON, TOWN"
Upson,"UPSON, YATESVILLE","UPSON, YATESVILLE"
Walker,"WALKER, ARMUCHEE VALLEY","WALKER, ARMUCHEE VALLEY"
Walker,"WALKER, CHATTANOOGA VALLEY","WALKER, CHATTANOOGA VALLEY"
Walker,"WALKER, CHICKAMAUGA","WALKER, CHICKAMAUGA"
Walker,"WALKER, FAIRVIEW","WALKER, FAIRVIEW"
Walker,"WALKER, FAIRYLAND","WALKER, FAIRYLAND"
Walker,"WALKER, KENSINGTON","WALKER, KENSINGTON"
Walker,"WALKER, LAFAYETTE","WALKER, LA FAYETTE"
Walker,"WALKER, MOUNTAIN","WALKER, MOUNTAIN"
Walker,"WALKER, ROCK SPRING","WALKER, ROCK SPRING"
Walker,"WALKER, ROSSVILLE","WALKER, ROSSVILLE"
Walker,"WALKER, WALNUT GROVE","WALKER, WALNUT GROVE"
Walton,"WALTON, BAY CREEK","WALTON, BAY CREEK"
Walton,"WALTON, BETWEEN","WALTON, BETWEEN"
Walton,"WALTON, BLASINGAME","WALTON, BLASINGAME"
Walton,"WALTON, BOLD SPRINGS","WALTON, BOLD SPRINGS"
Walton,"WALTON, BROKEN ARROW","WALTON, BROKEN ARROW"
Walton,"WALTON, E MONROE","WALTON, E MONROE"
Walton,"WALTON, GOOD HOPE","WALTON, GOOD HOPE"
Walton,"WALTON, GRATIS","WALTON, GRATIS"
Walton,"WALTON, JERSEY","WALTON, JERSEY"
Walton,"WALTON, LOGANVILLE NORTH","WALTON, LOGANVILLE NORTH"
Walton,"WALTON, LOGANVILLE SOUTH","WALTON, LOGANVILLE SOUTH"
Walton,"WALTON, MOUNTAIN","WALTON, MOUNTAIN"
Walton,"WALTON, NORTH MONROE","WALTON, NORTH MONROE"
Walton,"WALTON, SOCIAL CIRCLE","WALTON, SOCIAL CIRCLE"
Walton,"WALTON, SOUTH MONROE","WALTON, SOUTH MONROE"
Walton,"WALTON, TARA","WALTON, TARA"
Walton,"WALTON, W MONROE","WALTON, W MONROE"
Walton,"WALTON, WALKER PARK","WALTON, WALKER PARK"
Walton,"WALTON, WALNUT GROVE","WALTON, WALNUT GROVE"
Walton,"WALTON, WEST WALTON","WALTON, WEST WALTON"
Walton,"WALTON, WHATLEY","WALTON, WHATLEY"
Ware,"WARE, 1231-150B","WARE, 300"
Ware,"WARE, 1231-150C","WARE, 304"
Ware,"WARE, 1231-151","WARE, 400"
Ware,"WARE, BEACH-BICKLEY","WARE, 404"
Ware,"WARE, DISTRICT 1","WARE, 100"
Ware,"WARE, DISTRICT 2A","WARE, 200A"
Ware,"WARE, DISTRICT 2B","WARE, 200B"
Ware,"WARE, HAYWOOD","WARE, 405"
Ware,"WARE, JAMESTOWN","WARE, 406"
Ware,"WARE, MANOR","WARE, 407"
Ware,"WARE, MILLWOOD","WARE, 408"
Ware,"WARE, WARESBORO","WARE, 409"
Warren,"WARREN, WARRENTON","WARREN, WARRENTON"
Washington,"WASHINGTON, DAVISBORO","WASHINGTON, DAVISBORO"
Washington,"WASHINGTON, DEEPSTEP","WASHINGTON, DEEPSTEP"
Washington,"WASHINGTON, HARRISON","WASHINGTON, HARRISON"
Washington,"WASHINGTON, OCONEE","WASHINGTON, OCONEE"
Washington,"WASHINGTON, RIDDLEVILLE","WASHINGTON, RIDDLEVILLE"
Washington,"WASHINGTON, SANDERSVILLE","WASHINGTON, SANDERSVILLE"
Washington,"WASHINGTON, TENNILLE","WASHINGTON, TENNILLE"
Washington,"WASHINGTON, WARTHEN","WASHINGTON, WARTHEN"
Wayne,"WAYNE, ALTAMAHA","WAYNE, ALTAMAHA"
Wayne,"WAYNE, EMPIRE","WAYNE, EMPIRE"
Wayne,"WAYNE, GARDI","WAYNE, GARDI"
Wayne,"WAYNE, MADRAY SPRINGS","WAYNE, MADRAY SPRINGS"
Wayne,"WAYNE, ODUM","WAYNE, ODUM"
Wayne,"WAYNE, OGLETHORPE","WAYNE, OGLETHORPE"
Wayne,"WAYNE, PINE STREET","WAYNE, PINE STREET"
Wayne,"WAYNE, REC CENTER","WAYNE, REC CENTER"
Wayne,"WAYNE, RED HILL","WAYNE, RED HILL"
Wayne,"WAYNE, SCREVEN","WAYNE, SCREVEN"
Wayne,"WAYNE, UNITY","WAYNE, UNITY"
Wayne,"WAYNE, VFW","WAYNE, VFW"
Webster,"WEBSTER, PRESTON 1","WEBSTER, PRESTON 1"
Wheeler,"WHEELER, ALAMO","WHEELER, ALAMO"
Wheeler,"WHEELER, GLENWOOD","WHEELER, GLENWOOD"
White,"WHITE, BLUE CREEK","WHITE, BLUE CREEK"
White,"WHITE, BLUE RIDGE","WHITE, BLUE RIDGE"
White,"WHITE, HELEN","WHITE, HELEN"
White,"WHITE, MOSSY CREEK","WHITE, MOSSY CREEK"
White,"WHITE, MT. YONAH","WHITE, MT YONAH"
White,"WHITE, NACOOCHEE","WHITE, NACOOCHEE"
White,"WHITE, ROBERTSTOWN","WHITE, ROBERTSTOWN"
White,"WHITE, SHOAL CREEK","WHITE, SHOAL CREEK"
White,"WHITE, TESNATEE","WHITE, TESNATEE"
White,"WHITE, TOWN CREEK","WHITE, TOWN CREEK"
White,"WHITE, WHITE CREEK","WHITE, WHITE CREEK"
Whitfield,"WHITFIELD, 1A","WHITFIELD, 1A"
Whitfield,"WHITFIELD, 2A","WHITFIELD, 2A"
Whitfield,"WHITFIELD, 3A","WHITFIELD, 3A"
Whitfield,"WHITFIELD, 4A","WHITFIELD, 4A"
Whitfield,"WHITFIELD, 5A","WHITFIELD, 5A"
Whitfield,"WHITFIELD, 6A","WHITFIELD, 6A"
Whitfield,"WHITFIELD, AN","WHITFIELD, AN"
Whitfield,"WHITFIELD, CA","WHITFIELD, CA"
Whitfield,"WHITFIELD, CO","WHITFIELD, CO"
Whitfield,"WHITFIELD, DG","WHITFIELD, DG"
Whitfield,"WHITFIELD, ES","WHITFIELD, ES"
Whitfield,"WHITFIELD, FI","WHITFIELD, FI"
Whitfield,"WHITFIELD, GL","WHITFIELD, GL"
Whitfield,"WHITFIELD, LT","WHITFIELD, LT"
Whitfield,"WHITFIELD, MC","WHITFIELD, MC"
Whitfield,"WHITFIELD, NI","WHITFIELD, NI"
Whitfield,"WHITFIELD, PG","WHITFIELD, PG"
Whitfield,"WHITFIELD, TH","WHITFIELD, TH"
Whitfield,"WHITFIELD, TI","WHITFIELD, TI"
Whitfield,"WHITFIELD, TR","WHITFIELD, TR"
Whitfield,"WHITFIELD, UT","WHITFIELD, UT"
Whitfield,"WHITFIELD, VA","WHITFIELD, VA"
Whitfield,"WHITFIELD, WS","WHITFIELD, WS"
Wilcox,"WILCOX, ABBEVILLE NORTH 2","WILCOX, ABBEVILLE NORTH #2"
Wilcox,"WILCOX, ABBEVILLE SOUTH 5","WILCOX, ABBEVILLE SOUTH #5"
Wilcox,"WILCOX, PINEVIEW 2","WILCOX, PINEVIEW #2"
Wilcox,"WILCOX, PITTS 3","WILCOX, PITTS #3"
Wilcox,"WILCOX, ROCHELLE NORTH 1","WILCOX, ROCHELLE NORTH #1"
Wilcox,"WILCOX, ROCHELLE SOUTH 4","WILCOX, ROCHELLE SOUTH #4"
Wilkes,"WILKES, COURTHOUSE","WILKES, COURTHOUSE"
Wilkes,"WILKES, EDWARD B POPE CENTER","WILKES, EDWARD B POPE CENTER"
Wilkes,"WILKES, METASVILLE FIRE STATION","WILKES, METASVILLE FIRE STA"
Wilkes,"WILKES, RAYLE CITY HALL","WILKES, RAYLE CITY HALL"
Wilkes,"WILKES, SENIOR CITIZEN CENTER","WILKES, SENIOR CITIZEN CENTE"
Wilkes,"WILKES, TIGNALL SCH LUNCH RM","WILKES, TIGNALL SCH LUNCH RM"
Wilkes,"WILKES, YOUNG FARMER'S BLDG","WILKES, YOUNG FARMER'S BLDG"
Wilkinson,"WILKINSON, BLOODWORTH","WILKINSON, BLOODWORTH"
Wilkinson,"WILKINSON, GRIFFIN","WILKINSON, GRIFFIN"
Wilkinson,"WILKINSON, HIGH HILL","WILKINSON, HIGH HILL"
Wilkinson,"WILKINSON, IRWINTON","WILKINSON, IRWINTON"
Wilkinson,"WILKINSON, IVEY","WILKINSON, IVEY"
Wilkinson,"WILKINSON, LORD","WILKINSON, LORD"
Wilkinson,"WILKINSON, MIDWAY","WILKINSON, MIDWAY"
Wilkinson,"WILKINSON, RAMAH","WILKINSON, RAMAH"
Wilkinson,"WILKINSON, TURKEY CREEK","WILKINSON, TURKEY CREEK"
Worth,"WORTH, BRIDGEBORO","WORTH, BRIDGEBORO"
Worth,"WORTH, COUNTY LINE","WORTH, COUNTY LINE"
Worth,"WORTH, DOLES","WORTH, DOLES"
Worth,"WORTH, ISABELLA","WORTH, ISABELLA"
Worth,"WORTH, MINTON","WORTH, MINTON"
Worth,"WORTH, OAKFIELD","WORTH, OAKFIELD"
Worth,"WORTH, PINEY WOODS","WORTH, PINEY WOODS"
Worth,"WORTH, POULAN","WORTH, POULAN"
Worth,"WORTH, RED ROCK","WORTH, RED ROCK"
Worth,"WORTH, SCOOTERVILLE","WORTH, SCOOTERVILLE"
Worth,"WORTH, SHINGLER","WORTH, SHINGLER"
Worth,"WORTH, SUMNER","WORTH, SUMNER"
Worth,"WORTH, SYLVER EAST","WORTH, SYLVESTER EAST"
Worth,"WORTH, SYLVESTER","WORTH, SYLVESTER"
Worth,"WORTH, WARWICK","WORTH, WARWICK"
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Chattahoochee,,
Muscogee,,
Chattahoochee,,
Muscogee,,
Muscogee,,
Muscogee,,
Muscogee,,
Chattahoochee,,
Chatham,,
Bryan,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
Fulton,,
